"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일","거래유형","중개사소재지"
"세종특별자치시 한솔동","976","0976","0000","첫마을7단지(래미안)","114.84","202208","12","105,000","10","2012","나리로 38","","중개거래","세종시"
"울산광역시 남구 달동","809-1","0809","0001","달동SKVIEW","59.925","202208","13","30,000","7","1999","중앙로128번길 54","","중개거래","울산 남구"
"울산광역시 남구 달동","632-1","0632","0001","달동삼정그린코아","30.8","202208","13","9,800","4","2013","신정로 75","","중개거래","울산 남구"
"울산광역시 남구 달동","632-1","0632","0001","달동삼정그린코아","30.8","202208","18","10,000","14","2013","신정로 75","","중개거래","울산 남구"
"울산광역시 남구 달동","632-1","0632","0001","달동삼정그린코아","30.8","202208","18","10,000","5","2013","신정로 75","","중개거래","울산 남구"
"울산광역시 남구 달동","632-1","0632","0001","달동삼정그린코아","30.8","202208","21","10,000","13","2013","신정로 75","","중개거래","울산 남구"
"울산광역시 남구 달동","632-1","0632","0001","달동삼정그린코아","30.8","202208","22","10,000","13","2013","신정로 75","20220905","중개거래","울산 남구"
"울산광역시 남구 달동","1395-13","1395","0013","달동우방맨션","75.37","202208","19","23,000","10","1998","도산로 59","","직거래","-"
"울산광역시 남구 달동","1395-13","1395","0013","달동우방맨션","43.26","202208","19","13,500","1","1998","도산로 59","","중개거래","울산 남구, 울산 울주군"
"울산광역시 남구 달동","118-3","0118","0003","달동주공1단지","41.85","202208","11","16,000","1","1993","번영로107번길 22","","직거래","-"
"울산광역시 남구 달동","118-3","0118","0003","달동주공1단지","41.85","202208","12","18,500","6","1993","번영로107번길 22","","중개거래","울산 남구"
"울산광역시 남구 달동","578-1","0578","0001","번영로코아루더클래식","84.5542","202208","7","56,000","29","2017","번영로 165","","중개거래","울산 남구"
"울산광역시 남구 달동","1330-1","1330","0001","삼산선경","73.8","202208","8","29,800","4","1991","돋질로 262","","중개거래","울산 남구"
"울산광역시 남구 달동","1378-3","1378","0003","신한원룸","26.957","202208","2","4,500","1","1996","도산로101번길 4-10","","중개거래","울산 남구"
"울산광역시 남구 무거동","275-1","0275","0001","굴화주공1","59.99","202208","8","22,000","15","1997","굴화4길 20","","중개거래","울산 남구"
"울산광역시 남구 무거동","275-1","0275","0001","굴화주공1","59.99","202208","10","22,000","11","1997","굴화4길 20","","중개거래","울산 남구"
"울산광역시 남구 무거동","276-1","0276","0001","굴화주공2","49.65","202208","18","18,000","13","1995","굴화4길 22","","중개거래","울산 남구"
"울산광역시 남구 무거동","1539","1539","0000","무거한라4차","84.59","202208","18","28,000","13","1997","대학로147번길 89","","중개거래","울산 남구"
"울산광역시 남구 무거동","1537","1537","0000","삼익","59.5","202208","11","18,300","12","1996","장검1길 21-59","","중개거래","울산 남구"
"울산광역시 남구 무거동","1553","1553","0000","신복현대","59.76","202208","26","16,000","8","1996","신복로72번길 29","","중개거래","울산 남구"
"울산광역시 남구 무거동","1553","1553","0000","신복현대","59.76","202208","27","15,000","21","1996","신복로72번길 29","","중개거래","울산 남구"
"울산광역시 남구 무거동","1553","1553","0000","신복현대","59.76","202208","27","15,000","21","1996","신복로72번길 29","20220829","중개거래","울산 남구"
"울산광역시 남구 무거동","564-1","0564","0001","영남행복맨션","33.75","202208","25","8,350","2","1992","대학로55번길 29","","중개거래","울산 남구"
"울산광역시 남구 무거동","830-2","0830","0002","우주로얄","59.79","202208","1","11,500","5","1995","신복로72번길 6-13","","중개거래","울산 남구"
"울산광역시 남구 무거동","830-2","0830","0002","우주로얄","59.79","202208","6","10,200","4","1995","신복로72번길 6-13","","중개거래","울산 남구"
"울산광역시 남구 무거동","477-1","0477","0001","울산옥현1주공","59.89","202208","6","26,600","7","2000","옥현로 92-13","","중개거래","울산 남구"
"울산광역시 남구 무거동","477-1","0477","0001","울산옥현1주공","49.57","202208","26","20,200","17","2000","옥현로 92-13","","중개거래","울산 남구"
"울산광역시 남구 무거동","1593","1593","0000","태화강서희스타힐스","84.8257","202208","19","35,000","2","2014","남산로12번길 7-7","","중개거래","울산 남구"
"울산광역시 남구 무거동","844-2","0844","0002","홍일유토피아","67.62","202208","26","14,500","7","1991","대학로121번길 52","","직거래","-"
"울산광역시 남구 삼산동","1529-2","1529","0002","대우푸르지오","59.9303","202208","19","35,000","15","2004","돋질로339번길 35","","중개거래","울산 남구"
"울산광역시 남구 삼산동","1529-1","1529","0001","벽산강변타운","59.925","202208","4","25,000","21","1998","화합로 250","","중개거래","울산 남구"
"울산광역시 남구 삼산동","1529-1","1529","0001","벽산강변타운","59.925","202208","6","24,700","10","1998","화합로 250","","중개거래","울산 남구"
"울산광역시 남구 삼산동","1564-1","1564","0001","삼산동대성스카이렉스","139.8","202208","13","59,000","32","2010","삼산로 303","","중개거래","울산 남구"
"울산광역시 남구 삼산동","183-1","0183","0001","삼산리버뷰웰가","55.974","202208","10","31,200","9","2017","정동로 142","","중개거래","울산 남구"
"울산광역시 남구 삼산동","1461-3","1461","0003","삼신현대","84.96","202208","1","42,000","9","1991","월평로 272","","중개거래","울산 남구"
"울산광역시 남구 삼산동","1461-3","1461","0003","삼신현대","84.96","202208","8","42,000","14","1991","월평로 272","","중개거래","울산 남구"
"울산광역시 남구 삼산동","172-1","0172","0001","세양청구마을","59.98","202208","6","24,300","17","1997","돋질로401번길 12","","중개거래","울산 남구"
"울산광역시 남구 삼산동","182-1","0182","0001","아데라움","84.9991","202208","2","52,800","11","2005","강남로 348","","중개거래","울산 남구"
"울산광역시 남구 삼산동","1461-1","1461","0001","우성","84.99","202208","16","36,500","14","1991","돋질로261번길 32","","중개거래","울산 남구"
"울산광역시 남구 삼산동","1403-3","1403","0003","태화강더뷰","24.4252","202208","18","8,880","19","2017","번영로 266","","중개거래","울산 남구"
"울산광역시 남구 삼산동","1605-3","1605","0003","현대문화1차","59.76","202208","10","17,700","15","1996","화합로102번길 10","","중개거래","울산 남구"
"울산광역시 남구 삼산동","1607-1","1607","0001","현대문화2차","59.76","202208","22","17,400","4","1998","정동로6번길 18","","중개거래","울산 남구"
"울산광역시 남구 상개동","152-6","0152","0006","상개목화","48.8297","202208","8","9,300","7","2002","두왕로48번길 18","","중개거래","울산 남구"
"울산광역시 남구 선암동","620-2","0620","0002","동서그린맨션","84.825","202208","4","14,700","1","1992","두왕로190번길 26","","중개거래","울산 남구"
"울산광역시 남구 선암동","537-1","0537","0001","삼익세라믹","84.6","202208","16","22,000","14","1990","두왕로190번길 77","","중개거래","울산 남구"
"울산광역시 남구 선암동","730","0730","0000","선암동아크리티공동주택","58.0697","202208","18","26,500","10","2018","두왕로190번길 31","","중개거래","울산 남구"
"울산광역시 남구 선암동","723","0723","0000","선암에코하이츠","84.9144","202208","18","42,500","9","2015","산업로339번길 27-10","","중개거래","울산 남구"
"울산광역시 남구 선암동","624-1","0624","0001","한라그린","75.78","202208","1","13,000","6","1989","두왕로190번길 40","","직거래","-"
"울산광역시 남구 선암동","624-1","0624","0001","한라그린","58.95","202208","22","12,000","3","1989","두왕로190번길 40","","중개거래","울산 남구"
"울산광역시 남구 선암동","624-1","0624","0001","한라그린","75.78","202208","25","16,500","1","1989","두왕로190번길 40","","중개거래","울산 남구"
"울산광역시 남구 신정동","726-3","0726","0003","공업탑하트랜드","35.46","202208","17","12,000","12","2014","삼산로 26","","중개거래","울산 남구"
"울산광역시 남구 신정동","1868","1868","0000","대공원월드메르디앙","153.8792","202208","26","115,000","19","2008","대공원로 207","","중개거래","울산 남구"
"울산광역시 남구 신정동","161-3","0161","0003","동서원룸","36.19","202208","24","7,000","4","1998","돋질로139번길 28","","직거래","-"
"울산광역시 남구 신정동","1241-5","1241","0005","디아채(101동)","123.8911","202208","10","50,000","4","2004","거마로 124","","직거래","-"
"울산광역시 남구 신정동","703-1","0703","0001","모란빌라","61.89","202208","16","16,000","4","1984","돋질로31번길 16","","중개거래","울산 남구"
"울산광역시 남구 신정동","858-1","0858","0001","수암타워","79.54","202208","9","21,500","1","2001","중앙로64번길 10","","중개거래","울산 남구"
"울산광역시 남구 신정동","594-37","0594","0037","신정현대홈타운1","59.97","202208","24","30,000","10","1999","대암로 81","","중개거래","경남 김해시, 울산 남구"
"울산광역시 남구 신정동","851-21","0851","0021","신정현대홈타운3","59.97","202208","3","33,300","5","2001","수암로129번길 25","","중개거래","울산 남구"
"울산광역시 남구 신정동","851-21","0851","0021","신정현대홈타운3","59.97","202208","20","31,500","25","2001","수암로129번길 25","","중개거래","울산 남구"
"울산광역시 남구 신정동","851-20","0851","0020","신정현대홈타운4","59.97","202208","1","36,000","24","2001","대암로 51","","중개거래","울산 남구"
"울산광역시 남구 신정동","318","0318","0000","울산신정푸르지오","84.9569","202208","15","62,000","23","2012","팔등로 85","","중개거래","울산 남구"
"울산광역시 남구 신정동","318","0318","0000","울산신정푸르지오","84.9569","202208","27","60,000","30","2012","팔등로 85","","중개거래","울산 남구"
"울산광역시 남구 신정동","872-55","0872","0055","한라백조","84.66","202208","6","23,000","10","1993","중앙로63번길 16","","중개거래","울산 남구"
"울산광역시 남구 야음동","832-11","0832","0011","대하아크로티","84.663","202208","26","27,500","8","2009","수암로 216","","직거래","-"
"울산광역시 남구 야음동","911","0911","0000","대현더샵","84.914","202208","12","75,000","6","2018","야음로26번길 34","","중개거래","울산 남구"
"울산광역시 남구 야음동","885","0885","0000","대현동디아채","84.6884","202208","17","44,650","8","2011","수암로196번길 20","","중개거래","울산 남구"
"울산광역시 남구 야음동","832-3","0832","0003","동광모닝스카이","49.872","202208","4","13,500","7","2014","수암로 208","","중개거래","울산 남구"
"울산광역시 남구 야음동","832-3","0832","0003","동광모닝스카이","49.872","202208","30","13,900","10","2014","수암로 208","","중개거래","울산 남구"
"울산광역시 남구 야음동","789-6","0789","0006","동부1","59.64","202208","6","31,400","13","1995","야음로 21","","중개거래","울산 남구"
"울산광역시 남구 야음동","789-6","0789","0006","동부2","84.93","202208","30","45,000","14","1996","야음로 21","","중개거래","울산 남구"
"울산광역시 남구 야음동","878","0878","0000","롯데캐슬골드1단지","84.96","202208","25","58,000","4","2008","신선로 45","","중개거래","울산 중구"
"울산광역시 남구 야음동","878","0878","0000","롯데캐슬골드2단지","116.82","202208","16","56,000","5","2008","신선로 46","","중개거래","울산 남구"
"울산광역시 남구 야음동","462-1","0462","0001","번영로하늘채센트럴파크","84.961","202208","12","74,000","7","2022","번영로16번길 14","","중개거래","울산 남구"
"울산광역시 남구 야음동","383-1","0383","0001","삼한힐파크","59.96","202208","1","22,300","10","2003","수암로274번길 15","","중개거래","울산 남구"
"울산광역시 남구 야음동","796-17","0796","0017","신선","46.53","202208","1","14,400","9","1995","야음로 4","","중개거래","울산 남구"
"울산광역시 남구 야음동","594-37","0594","0037","신정현대홈타운1","40.8","202208","8","16,000","11","1999","대암로 81","","중개거래","울산 남구"
"울산광역시 남구 야음동","594-37","0594","0037","신정현대홈타운1","40.8","202208","8","15,000","22","1999","대암로 81","","중개거래","울산 남구"
"울산광역시 남구 야음동","594-10","0594","0010","신정현대홈타운2","59.97","202208","6","29,600","12","1999","대암로 82","","중개거래","울산 남구"
"울산광역시 남구 야음동","868-1","0868","0001","한라전원","64.74","202208","26","15,000","3","1989","신남로 8-26","","중개거래","울산 남구"
"울산광역시 남구 야음동","937","0937","0000","힐스테이트수암(1단지)","84.8029","202208","22","69,500","8","2019","중앙로47번길 27","","중개거래","울산 남구"
"울산광역시 남구 옥동","280-3","0280","0003","대원로즈빌라","131.66","202208","12","42,000","4","1992","법대로 86-13","","중개거래","울산 남구"
"울산광역시 남구 옥동","185","0185","0000","서강파크(A~C동)","84.24","202208","25","30,500","4","1989","은월로2번길 39","","중개거래","울산 남구"
"울산광역시 남구 옥동","191-58","0191","0058","성도","59.81","202208","21","28,500","4","1997","문수로335번길 51","","중개거래","울산 남구"
"울산광역시 남구 옥동","249-7","0249","0007","옥동디아채","84.9886","202208","20","87,000","5","2009","문수로 362","","중개거래","울산 남구"
"울산광역시 남구 옥동","196","0196","0000","한양코아","64.3","202208","10","35,500","12","1989","문수로335번길 20","","중개거래","울산 남구"
"울산광역시 동구 동부동","672","0672","0000","남목현대","48.3","202208","13","7,500","8","1992","남목12길 17","","중개거래","울산 동구"
"울산광역시 동구 동부동","가-3-1","0003","0001","목화","60.86","202208","19","11,100","6","1993","남목11길 20","","중개거래","울산 동구"
"울산광역시 동구 동부동","가-3-1","0003","0001","목화","60.86","202208","27","9,900","15","1993","남목11길 20","","중개거래","울산 동구"
"울산광역시 동구 동부동","664","0664","0000","신안그린파크","71.94","202208","28","11,500","7","1991","남목12길 39","","중개거래","울산 북구"
"울산광역시 동구 동부동","150","0150","0000","현대패밀리동부","49.85","202208","19","10,850","1","1993","안산로 50","","직거래","-"
"울산광역시 동구 동부동","150","0150","0000","현대패밀리동부","59.78","202208","23","16,400","9","1993","안산로 50","","중개거래","울산 동구"
"울산광역시 동구 동부동","150","0150","0000","현대패밀리동부","49.85","202208","31","9,000","1","1993","안산로 50","","직거래","-"
"울산광역시 동구 방어동","1083-11","1083","0011","대길이룸","84.9571","202208","5","19,800","11","2008","북진2길 17","","중개거래","울산 동구"
"울산광역시 동구 방어동","928-25","0928","0025","도해노블빌","70.28","202208","9","16,800","12","2002","방어진순환도로 473","","중개거래","울산 동구"
"울산광역시 동구 방어동","1051-4","1051","0004","명성빌라트","84.3128","202208","18","17,500","2","2003","화암7길 60","","중개거래","울산 동구"
"울산광역시 동구 방어동","1092-4","1092","0004","문현신한다솜","84.2562","202208","21","19,700","3","2000","문재1길 50","","중개거래","울산 동구"
"울산광역시 동구 방어동","124-5","0124","0005","산호맨션","83.91","202208","30","14,400","6","1992","동진1길 38","","중개거래","울산 동구"
"울산광역시 동구 방어동","73-32","0073","0032","삼동크로바","81.26","202208","16","15,000","12","1996","꽃바위로 370","","중개거래","울산 동구"
"울산광역시 동구 방어동","376-10","0376","0010","센트럴오션파크","84.5091","202208","4","27,300","6","2018","내진4길 11","","중개거래","울산 동구"
"울산광역시 동구 방어동","376-10","0376","0010","센트럴오션파크","84.5091","202208","17","28,000","9","2018","내진4길 11","","중개거래","울산 동구"
"울산광역시 동구 방어동","74-12","0074","0012","영보메르빌","84.57","202208","4","15,950","3","2004","등대로 8-14","","중개거래","울산 동구"
"울산광역시 동구 방어동","370-1","0370","0001","오션빌리지5차","84.5296","202208","5","22,700","9","2010","꽃바위로 321","","중개거래","울산 동구"
"울산광역시 동구 방어동","308-3","0308","0003","월드스카이파크","84.919","202208","14","22,500","13","2013","상진2길 25","","중개거래","울산 동구"
"울산광역시 동구 방어동","308-3","0308","0003","월드스카이파크","84.919","202208","30","22,500","9","2013","상진2길 25","","중개거래","울산 동구"
"울산광역시 동구 방어동","508","0508","0000","장보아이빌","84.8726","202208","12","17,000","1","2002","꽃바위5길 52","","중개거래","울산 동구"
"울산광역시 동구 방어동","505","0505","0000","현대비치타운","84.745","202208","1","20,800","9","1997","화문로 70","","중개거래","울산 동구"
"울산광역시 동구 방어동","505","0505","0000","현대비치타운","59.98","202208","15","16,400","19","1997","화문로 70","","중개거래","울산 동구"
"울산광역시 동구 서부동","591","0591","0000","남목현대","60","202208","23","10,000","14","1992","제기천길 7-10","","중개거래","울산 동구"
"울산광역시 동구 서부동","591","0591","0000","남목현대","60","202208","25","9,000","8","1992","제기천길 7-10","","중개거래","울산 동구"
"울산광역시 동구 서부동","248-24","0248","0024","서부성원상떼빌","84.85","202208","4","35,500","7","2005","봉수로 450","","중개거래","울산 동구"
"울산광역시 동구 서부동","248-24","0248","0024","서부성원상떼빌","79.21","202208","9","32,200","21","2005","봉수로 450","","중개거래","-"
"울산광역시 동구 서부동","493-1","0493","0001","우주","50.64","202208","12","8,000","2","1987","남목7길 36","","중개거래","울산 동구"
"울산광역시 동구 서부동","284-1","0284","0001","한아름현대","59.205","202208","3","9,400","5","1993","방어진순환도로 1045","","중개거래","울산 동구"
"울산광역시 동구 서부동","284-1","0284","0001","한아름현대","71.115","202208","9","13,300","5","1993","방어진순환도로 1045","","중개거래","울산 동구"
"울산광역시 동구 서부동","257-4","0257","0004","현대패밀리서부","49.85","202208","2","10,000","3","1992","방어진순환도로 995","","직거래","-"
"울산광역시 동구 서부동","257-4","0257","0004","현대패밀리서부","49.79","202208","2","9,000","2","1992","방어진순환도로 995","","중개거래","울산 동구"
"울산광역시 동구 서부동","257-4","0257","0004","현대패밀리서부","49.79","202208","16","9,800","3","1992","방어진순환도로 995","","중개거래","울산 동구"
"울산광역시 동구 서부동","257-4","0257","0004","현대패밀리서부","49.79","202208","22","10,800","11","1992","방어진순환도로 995","","중개거래","울산 동구"
"울산광역시 동구 서부동","257-4","0257","0004","현대패밀리서부","49.79","202208","24","8,800","3","1992","방어진순환도로 995","","중개거래","울산 동구"
"울산광역시 동구 서부동","257-4","0257","0004","현대패밀리서부","49.79","202208","26","9,700","7","1992","방어진순환도로 995","","중개거래","울산 동구"
"울산광역시 동구 서부동","257-30","0257","0030","현대패밀리서부2","59.98","202208","9","16,500","11","1995","방어진순환도로 999","","중개거래","울산 동구, 울산 중구"
"울산광역시 동구 서부동","257-30","0257","0030","현대패밀리서부2","84.97","202208","17","24,500","6","1995","방어진순환도로 999","","중개거래","울산 동구"
"울산광역시 동구 서부동","257-30","0257","0030","현대패밀리서부2","84.99","202208","24","24,500","16","1995","방어진순환도로 999","","중개거래","울산 동구"
"울산광역시 동구 일산동","456-9","0456","0009","삼성힐스파크","84.58","202208","19","34,000","9","2019","진성9길 2","","직거래","-"
"울산광역시 동구 일산동","456-9","0456","0009","삼성힐스파크","84.18","202208","23","33,000","5","2019","진성9길 2","","직거래","-"
"울산광역시 동구 전하동","630-1","0630","0001","e편한세상전하","84.99","202208","27","44,300","27","2013","봉수로 290","","중개거래","울산 동구"
"울산광역시 동구 전하동","665-1","0665","0001","반석","62.96","202208","29","8,800","4","1982","진성10길 69","","중개거래","울산 동구"
"울산광역시 동구 전하동","301-32","0301","0032","삼전아이필101","84.7641","202208","25","26,000","2","2002","바드래길 125","","직거래","-"
"울산광역시 동구 전하동","682-1","0682","0001","삼전아이필하모니","84.53","202208","4","23,300","13","2006","방어진순환도로 733","","중개거래","울산 동구"
"울산광역시 동구 전하동","660-1","0660","0001","울산전하푸르지오","84.9321","202208","8","51,000","19","2011","봉수로 250","","중개거래","울산 동구"
"울산광역시 동구 전하동","301-24","0301","0024","전하동현대홈타운","84.84","202208","12","33,000","12","2002","봉수로 370","","중개거래","울산 동구"
"울산광역시 동구 전하동","308-36","0308","0036","주식회사동천씨엔디","28.6025","202208","13","6,000","3","2013","녹수8길 72","","중개거래","울산 동구"
"울산광역시 동구 전하동","393-1","0393","0001","한라타워맨션","68.655","202208","29","13,000","5","1992","봉수로 222","","중개거래","울산 동구"
"울산광역시 동구 전하동","549-14","0549","0014","현대패밀리전하","59.96","202208","20","17,400","13","1997","녹수11길 50","","중개거래","울산 동구"
"울산광역시 동구 전하동","549-14","0549","0014","현대패밀리전하","59.96","202208","27","16,700","6","1997","녹수11길 50","","중개거래","울산 동구"
"울산광역시 동구 화정동","149-1","0149","0001","금강","53.84","202208","10","10,900","4","1990","봉수로 170","","중개거래","울산 동구"
"울산광역시 동구 화정동","149-2","0149","0002","대송현대2","59.78","202208","15","16,500","4","1991","대송3길 10","","중개거래","울산 동구"
"울산광역시 동구 화정동","149-2","0149","0002","대송현대2","59.78","202208","17","16,300","9","1991","대송3길 10","","중개거래","울산 동구"
"울산광역시 동구 화정동","949","0949","0000","힐스테이트 이스턴베이","84.9759","202208","8","43,000","23","2015","화진길 100","","중개거래","울산 동구"
"울산광역시 동구 화정동","949","0949","0000","힐스테이트 이스턴베이","84.9759","202208","22","43,000","18","2015","화진길 100","","중개거래","울산 동구"
"울산광역시 북구 달천동","107-1","0107","0001","그린카운티2","59.8237","202208","2","19,400","12","2004","달천로 109","","중개거래","울산 북구"
"울산광역시 북구 달천동","107-7","0107","0007","그린카운티3","83.9989","202208","8","23,700","9","2005","달천로 95","","중개거래","울산 북구"
"울산광역시 북구 달천동","107-6","0107","0006","그린카운티4","83.9989","202208","16","21,000","6","2005","달천로 100","","중개거래","울산 북구"
"울산광역시 북구 달천동","1-5","0001","0005","달천아이파크1차","84.952","202208","20","43,000","22","2008","달천로 50","","중개거래","울산 북구"
"울산광역시 북구 달천동","886","0886","0000","달천아이파크2차(2단지)","84.952","202208","23","35,500","21","2008","달천로 103-19","","중개거래","울산 북구"
"울산광역시 북구 매곡동","682","0682","0000","대하그린파크","46.34","202208","7","6,900","5","1993","매곡본길 28","","중개거래","울산 북구"
"울산광역시 북구 매곡동","897","0897","0000","드림인시티에일린의뜰1차","71.883","202208","8","40,500","29","2017","호계매곡1로 31","","직거래","-"
"울산광역시 북구 매곡동","895","0895","0000","드림인시티에일린의뜰2차","84.8412","202208","2","44,700","18","2017","호계매곡1로 32","","중개거래","울산 북구"
"울산광역시 북구 매곡동","895","0895","0000","드림인시티에일린의뜰2차","71.883","202208","19","41,000","11","2017","호계매곡1로 32","","중개거래","울산 북구"
"울산광역시 북구 매곡동","842","0842","0000","매곡푸르지오1차","84.981","202208","17","31,950","12","2008","신천로 92","","중개거래","울산 북구"
"울산광역시 북구 매곡동","855","0855","0000","매곡푸르지오2차","72.627","202208","6","26,700","1","2008","매곡1로 17","","직거래","-"
"울산광역시 북구 매곡동","855","0855","0000","매곡푸르지오2차","72.627","202208","10","26,500","4","2008","매곡1로 17","","중개거래","울산 북구"
"울산광역시 북구 매곡동","855","0855","0000","매곡푸르지오2차","84.981","202208","27","31,300","6","2008","매곡1로 17","","중개거래","울산 북구"
"울산광역시 북구 매곡동","532","0532","0000","매곡현대","49.805","202208","6","9,700","8","1994","매곡1로 13","","중개거래","울산 북구"
"울산광역시 북구 매곡동","532","0532","0000","매곡현대","49.805","202208","6","9,500","5","1994","매곡1로 13","","중개거래","울산 북구"
"울산광역시 북구 매곡동","917","0917","0000","오토밸리로효성해링턴플레이스아파트","84.7991","202208","11","35,600","8","2016","신천로 105","","중개거래","울산 북구"
"울산광역시 북구 매곡동","917","0917","0000","오토밸리로효성해링턴플레이스아파트","84.7991","202208","28","35,500","14","2016","신천로 105","","중개거래","울산 북구"
"울산광역시 북구 매곡동","917","0917","0000","오토밸리로효성해링턴플레이스아파트","84.7991","202208","29","35,000","12","2016","신천로 105","","중개거래","울산 북구"
"울산광역시 북구 매곡동","864","0864","0000","월드메르디앙월드시티","84.6122","202208","26","36,300","24","2011","매산로 65","","중개거래","울산 북구"
"울산광역시 북구 매곡동","864","0864","0000","월드메르디앙월드시티","84.8844","202208","31","34,800","14","2011","매산로 66","","중개거래","울산 북구"
"울산광역시 북구 명촌동","BL 9--3","0009","0003","경남팰리스","84.7466","202208","30","28,900","10","2017","명촌9길 7","","중개거래","울산 북구"
"울산광역시 북구 명촌동","BL-85","0085","0000","울산강변효성해링턴플레이스(85블럭)","84.9083","202208","19","53,700","16","2018","명촌18길 5","","중개거래","울산 북구"
"울산광역시 북구 명촌동","BL-92-9","0092","0009","파크OCO","84.207","202208","8","24,800","10","2016","명촌5길 21","","중개거래","울산 북구"
"울산광역시 북구 명촌동","BL-92-9","0092","0009","파크OCO","84.207","202208","19","24,000","5","2016","명촌5길 21","","중개거래","울산 남구, 울산 중구"
"울산광역시 북구 명촌동","BL 126-1-1","0126","0101","평창리비에르2차","84.5532","202208","4","25,000","7","2003","명촌로 91","","중개거래","울산 북구"
"울산광역시 북구 명촌동","BL 126-1-1","0126","0101","평창리비에르2차","84.5532","202208","8","34,300","7","2003","명촌로 91","","중개거래","울산 북구"
"울산광역시 북구 명촌동","BL 126-1-1","0126","0101","평창리비에르2차","71.5457","202208","11","26,600","15","2003","명촌로 91","","중개거래","울산 북구"
"울산광역시 북구 명촌동","BL 126-1-1","0126","0101","평창리비에르2차","84.5532","202208","19","30,900","2","2003","명촌로 91","","중개거래","울산 북구"
"울산광역시 북구 명촌동","BL-115","0115","0000","평창리비에르3차","71.5457","202208","19","26,500","15","2003","명촌15길 10","","중개거래","울산 남구, 울산 북구"
"울산광역시 북구 명촌동","BL-115","0115","0000","평창리비에르3차","84.9841","202208","27","25,000","3","2003","명촌15길 10","","중개거래","울산 북구"
"울산광역시 북구 명촌동","BL-115","0115","0000","평창리비에르3차","84.9841","202208","28","29,800","12","2003","명촌15길 10","","중개거래","울산 북구"
"울산광역시 북구 산하동","BL-1-1","0001","0001","울산블루마시티2차푸르지오","84.9955","202208","14","39,000","35","2015","강동산하2로 43","","중개거래","울산 북구"
"울산광역시 북구 산하동","BL-1-1","0001","0001","울산블루마시티2차푸르지오","84.9955","202208","29","36,200","8","2015","강동산하2로 43","","중개거래","울산 북구"
"울산광역시 북구 산하동","969-1","0969","0001","울산블루마시티서희스타힐스블루원아파트","64.9532","202208","26","30,900","10","2016","산하중앙3로 142","","중개거래","울산 북구"
"울산광역시 북구 산하동","968-1","0968","0001","울산블루마시티푸르지오","84.9328","202208","1","34,000","30","2014","강동산하5로 66","","직거래","-"
"울산광역시 북구 산하동","968-1","0968","0001","울산블루마시티푸르지오","84.9328","202208","12","28,000","22","2014","강동산하5로 66","","중개거래","울산 북구"
"울산광역시 북구 산하동","968-1","0968","0001","울산블루마시티푸르지오","59.9833","202208","30","25,600","28","2014","강동산하5로 66","","중개거래","울산 북구"
"울산광역시 북구 산하동","968-2","0968","0002","힐스테이트강동","84.7669","202208","21","32,500","18","2017","강동산하5로 52","","중개거래","울산 북구"
"울산광역시 북구 상안동","358-1","0358","0001","쌍용아진그린타운1","59.98","202208","5","13,500","2","1996","아진로 42","","중개거래","울산 북구"
"울산광역시 북구 상안동","381-1","0381","0001","쌍용아진그린타운2","59.98","202208","2","14,100","3","1996","아진로 75","","중개거래","울산 북구"
"울산광역시 북구 상안동","381-1","0381","0001","쌍용아진그린타운2","84.93","202208","20","22,000","11","1996","아진로 75","","중개거래","울산 북구"
"울산광역시 북구 상안동","381-1","0381","0001","쌍용아진그린타운2","59.98","202208","23","14,000","4","1996","아진로 75","20220905","중개거래","울산 북구"
"울산광역시 북구 상안동","381-1","0381","0001","쌍용아진그린타운2","134.89","202208","25","26,000","4","1996","아진로 75","","중개거래","울산 북구"
"울산광역시 북구 송정동","1236-4","1236","0004","울산송정제일풍경채레이크뷰","84.9588","202208","3","45,000","2","2019","박상진3로 73","","직거래","-"
"울산광역시 북구 송정동","1207-3","1207","0003","울산송정한양수자인","84.9843","202208","4","52,500","17","2019","박상진3로 25","","중개거래","울산 북구"
"울산광역시 북구 송정동","1207-3","1207","0003","울산송정한양수자인","84.9843","202208","12","53,000","22","2019","박상진3로 25","","중개거래","울산 북구"
"울산광역시 북구 송정동","1207-2","1207","0002","울산송정호반베르디움","75.9936","202208","7","51,500","5","2018","박상진3로 5","","중개거래","울산 남구, 울산 동구"
"울산광역시 북구 신천동","244","0244","0000","무지개1","59.85","202208","22","10,800","9","1993","제내5길 26","","중개거래","울산 북구"
"울산광역시 북구 신천동","317-5","0317","0005","문화청솔","73.59","202208","22","13,500","11","1994","호계로 327-8","","중개거래","울산 북구"
"울산광역시 북구 신천동","317-5","0317","0005","문화청솔","59.57","202208","29","12,500","5","1994","호계로 327-8","","중개거래","울산 북구"
"울산광역시 북구 신천동","799","0799","0000","신천효성해링턴플레이스","59.5699","202208","13","31,000","8","2018","신천로 26","","중개거래","울산 북구"
"울산광역시 북구 신천동","799","0799","0000","신천효성해링턴플레이스","59.5699","202208","16","30,000","21","2018","신천로 26","","중개거래","울산 북구"
"울산광역시 북구 신천동","799","0799","0000","신천효성해링턴플레이스","59.5699","202208","20","31,300","20","2018","신천로 26","","중개거래","울산 북구"
